travel;Today, just two years ago, I completely changed my life. I took a risk and quit my job. A stable, reliable job, wi… http://ift.tt/2u5WKLz 
travel;via @BrendanVanSon OK Norway, I Get it You’re Beautiful...: http://www.brendansadventures.com/ok-norway-i-get-it-youre-beautiful-photos-of-norway/ … … #Travel #Norway
travel;"Being in the middle of the desert emphasizes how tiny a footprint humans leave on this Earth."
travel;Want a chance to win a trip for two to Asia? http://lptravel.to/best-in-asia-comp … #travel #BestinAsia
travel;The world’s longest pedestrian suspension bridge just opened in the Swiss Alps http://cntrvlr.co/e3q3C3y 
travel;How can you resist the white-sand beaches, top-notch surf and beautiful coral reefs of the Maldives?
travel;I wish I was back in #Timisoara starting the day with a fresh minty lemonade. Seriously, this stuff is better than coffee! #THinTimisoara
travel;25 restaurants worth travelling across the globe for - according to @OpenTable http://buff.ly/2w99gaz 
travel;The reluctant Airbnb host: why I rent my spare bedroom to pay my own rent
travel;A7 - The Balinese Hindu New Year celebration, Nyepi, is unlike any other holiday in the world! http://ow.ly/SX8S30e5iVF  #CheapOairChat
technology;Migrate your databases to Amazon Aurora. Up to 5x the performance at 1/10th the cost! http://amzn.to/2vuarEq 
technology;@Azure’s CLI 2.0 can be used directly in browser, or it can be installed on macOS, Linux, and Windows. https://docs.microsoft.com/en-us/cli/azure/get-started-with-azure-cli …
technology;Learn how @UW is using @Azure & #opensource technologies to predict ocean chemistry http://msft.social/hvAyJs  #Python #Django
technology;Accelerate the development of deep learning applications on the cloud with Apache MXNet and @AWScloud. http://amzn.to/2wmOt2r 
technology;Hear from #cloudcomputing thought leaders such as @adrianco & @mza during the #AWSSummit New York City keynote! http://amzn.to/2vu7OT0 
technology;Deploy a data lake foundation in the AWS Cloud in 20 minutes with our new Quick Start! http://amzn.to/2wmEVUS 
technology;When should you start exploring #BigData solutions? Read here: http://trhou.se/2vmLQBg  via @medium by @craigsdennis
technology;https://github.com/kagux/ex_debug_toolbar … looks really cool
technology;We're excited to announce a series of performance optimizations supporting #Linux & #Windows. Read more
technology;in the case of the env variable, is there a way to confirm Ruby is using jemalloc?
technology;Time zones in PostgreSQL, Elixir and Phoenix http://elixirstatus.com/=sKRH  /cc @elixirweekly #elixirlang
technology;Quickly build & launch your own deep learning project using Apache MXNet on AWS. http://amzn.to/2vtaPTp
technology;Building a serverless web app means no servers, easy scaling, & no idle charges. Get started now!
technology;Make the best decisions for your business in #cloud, #data & #security. Get the Business Model Innovation Guide: http://msft.social/Hz3avL
news;How you can get through a job you don’t like. #selfhelp #jobsatisfaction #career #work https://yourstory.com/2017/05/get-through-hateful-job/?utm_source=FB&utm_medium=Post …
news;Apple left clues for the next iPhone in its earnings report http://cnet.co/2vuKfcO 
news;Small business loan platform Kabbage nabs $250M from Softbank http://tcrn.ch/2faFspS  by @ingridlunden
news;God help us all, Mark Zuckerberg has hired Hillary Clinton's chief strategist
news;This association with @MobiKwik also marks the #payment company’s entrance into the credit lending space. #funding https://yourstory.com/2017/08/mobikwik-raises-rs-225cr-bajaj-finance-launch-first-lending-product/?utm_source=Twitter&utm_medium=Post …
news;Twitter explains why it won’t disclose the number of daily users. Kinda. https://venturebeat.com/2017/08/02/twitter-explains-why-it-wont-disclose-the-number-of-daily-users-kinda/ …
news;Dreams don’t die, they just sleep awhile, so is the story of these youngsters. #startup #bengaluru #entrepreneur https://yourstory.com/2017/08/moving-to-bengaluru-boriya-bistar-starter-kit/?utm_source=Twitter&utm_medium=Post …
news;The #middleclass #upbringing does something brilliant: it makes you a cockroach instead of a unicorn
news;A great read: America's youngest billionaire has retired and is now spending his money trying to fix scientific dat…
news;How to survive having an iPhone with only 16GB of storage http://cnet.co/2wof4fk 
news;YouTube unleashes Google AI to crack down on extremist content http://tnw.me/7qIHjIT 
news;A #tea #cafe in Bhopal 'Chai34' is popular for selling 22 varieties of tea. #startup #entrepreneur. https://yourstory.com/2017/08/madhur-malhotra-chai-34-tea-engineer-cafe/?utm_source=FB&utm_medium=Post …
news;Immigrating to the U.S.? These tech services can help http://tnw.me/ughYB9D 
news;Here's what Faraday Future learned from its sprint up Pikes Peak http://cnet.co/2wnYcVZ 
travel;Simple Italy Itinerary: Ideas for Planning One Week in Italy
travel;What a difference a few days makes. This was me on Sunday in #Timisoara. I'm now wrapped up warm and working in my kitchen #THinTimisoara
travel;LP Pathfinders: top Instagrams from July 2017 http://ift.tt/2uZlC6n 
travel;RT @LPtravelnews: #Queensland will soon be home to the world's longest 'electric highway' http://lptravel.to/AQhJaH 
travel;Get a glimpse of what life is like in North Korea, a country rarely seen by foreigners
travel;My Iceland Ring Road Itinerary https://www.bloglovin.com/blogs/wild-junket-4009607/my-iceland-ring-road-itinerary-5788586351 … on @bloglovin
travel;Tips for tech trouble at the airport http://ift.tt/2vvwCKl 
travel;5 tips for sleeping in an airport http://cntrvlr.co/4OAllge
travel;Waking at 530am is hard. But sometimes worth it. #manitoba
travel;How a young woman from Finland became a student of an Iranian master horseback archer
travel;Loving the famous maple syrup pancakes @SugarMoonFarm - so so good #visitnovascotia
travel;Today we caught up with @2WanderingSoles to talk about ethical travel! 
travel;Photo Series: Beautiful European Cities You May Not Know https://landlopers.com/2016/03/03/photo-series-european-cities … #travel #lp #Europe
travel;Have your August getaway planned yet? Here are some great ideas: http://bit.ly/2a8EvG8#WheretoGo … #summervacation
technology;Do you have any questions about @elixirlang? Let us know! Beginner or advanced, we don't care. Will reply to all questions. #myelixirstatus
technology;3 misunderstandings about #code review that are probably slowing you down: http://trhou.se/2l8WD9F  by Nic Hampton
technology;Codecademy adds new intensive options to help beginners learn code quicker http://tnw.me/8A2r3Z3 
technology;"There is much more innovation ahead." GA Co-Founder and CEO @jakeschwartz discusses what the future of GA holds:
technology;Attending a #conference in the next few months? Here are 8 ways to get the most out of it: http://trhou.se/2js5Cpg  by @SmashDev
technology;“How Young Professionals Can Keep From Burning Out” by Thrive Global:
technology;Don't miss informative breakouts like "Expert Mentoring" and "Creating a Culture of Innovation" at #PluralsightLIVE: http://plrsig.ht/2gR7qrb Creating a Culture of InnovationCreating a Culture of Innovation
technology;Tip No. 5 for reducing stress at work: Try guided meditation, on your own or with an app. 8 more tips: http://ga.co/2v79bWy 
technology;Adding Drag And Drop To React @franzejr http://buff.ly/2vQDDT1
technology;6 Go Tips You Should (probably not) Use - You may not use the tips, but you’ll learn some Go
technology;"We use online learning as an element of everything we do & see a blended model as the future of all @GA programs"
technology;Why Is Ruby Multithreading Slow? https://medium.com/@dathanbennett/why-is-ruby-multithreading-slow-96afb475f669 … (Spoiler: It isn't.)
technology;Hey folks, I'm looking for a recommendation on a Postgres book. Anyone have a favorite?
technology;Which open source libraries /  frameworks are you most excited about looking into the future?
news;Incredibly well-preserved fossil changes our understanding of armored dinosaurs http://gizmo.do/cDZ7fgC 
news;Looks like the issue of those surprise Comcast fees may end up in court
news;Samsung Is Keeping the Joy of Flip Phones Alive
news;Fitbit is planning a new smartwatch for the holidays ... if it lives that long https://wp.me/p8wLEc-9tWa  by @obrien
news;Private Valuations Aren't Grounded in Reality, Study Finds http://bit.ly/2vsWHbT 
news;Facebook finishes its move to neural machine translation http://tcrn.ch/2uo5vf6  by @JohnMannes
news;Curious about Tesla's unique Model 3 in-car UI? Check out this mock-up http://tcrn.ch/2uo7KPo  by @etherington
news;Clarence Thomas’ legal vision is becoming a Trump-era reality.
news;After phishing attacks, Chrome extensions push adware to millions http://arstechnica.com/information-technology/2017/08/after-phishing-attacks-chrome-extensions-push-adware-to-millions/ … by @dangoodin001
news;Another black activist, Ijeoma Oluo, is suspended by Facebook for posting about racism
news;Blogs got chopped up and turned into corners of huge multi-billion dollar tech empires
news;These are the smallest and lightest of the tiny tablets http://cnet.co/2v2MqRA 
news;With the right gear, your smartphone will be able to take some stellar photos of the August 21 eclipse
news;This website intends to document press freedom violations in a place that hasn't historically required it: America
travel;From pristine forests to rare wildlife habitats, these destinations top the list of new must-see UNESCO sites http://on.natgeo.com/2u7UnI0
travel;Why I wish I'd traveled less http://ift.tt/2vwluN6 
travel;Q1 Best city, state or destination for summer deals? #TravelSkills
travel;Love at first bite: our unforgettable meals from the road http://lptravel.to/0Ickbt  #travel
travel;[WATCH] Spotlight on Hawaii's volcanoes http://lptravel.to/JwOVHq  #travel
travel;The cost of 2 nights in Copenhagen, Denmark http://rviv.ly/KI2JH  #oldpost
travel;The best sopping in NYC http://ift.tt/2unDzI7 
travel;A guide to Positano’s quiet side http://cntrvlr.co/aoHX0vS 
travel;Japan’s coolest design company is opening an ultra-minimalist hotel https://landlopers.com/2017/08/02/travel-news-august-3-2017 … #travel #news
travel;What isn't? -- What’s the Matter With Lonely Planet? https://www.nomadicmatt.com/travel-blogs/lonely-planet/ … via @nomadicmatt
travel;“We travel, initially, to lose ourselves and we travel, next to find ourselves.” - Pico Iyer.
travel;The @TataBrew company is a very very cool place plus they make a beer where $ goes to dog rescue! #visitnovascotia
travel;My travel journal from a long weekend in Timisoara, Romania https://www.bloglovin.com/blogs/travel-hack-3968071/my-travel-journal-from-a-long-weekend-in-5789214479 … on @bloglovin
travel;A one day guide to 15 UK National Pa http://ift.tt/2unHyV9 
technology;How to install and configure @goforcd, a powerful CI/CD platform designed to automate testing and release processes http://do.co/2fc16u1
technology;Run complex queries on unified data inside and outside your data warehouse. Amazon Redshift Spectrum. http://amzn.to/2vweHmR
technology;Amazon Redshift analyzes your data and suggests the most effective data compression. http://amzn.to/2vwk9WC 
technology;Set it and forget it: Auto Scaling adjusts EC2 instances as needed to maintain your targets. See how at
technology;Hear how to avoid capacity imbalance and overload in service to service communication: http://amzn.to/2vwcnMv
technology;Get an introduction to Microservices with AWS Lambda, API Gateway & more at the #AWSLoft NY! #devops http://amzn.to/2wbAjkI 
technology;Do you have any questions about Elixir? Let DailyDrip know! http://elixirstatus.com/=iqPO  /cc @elixirweekly #elixirlang
technology;A really ❤ my first #ElixirEdinburgh #meetup. #elixir #elixirlang #elixirstatus #myelixirstatus #developers
technology;"Time zones in PostgreSQL, Elixir and Phoenix" - my new blog post: https://www.amberbit.com/blog/2017/8/3/time-zones-in-postgresql-elixir-and-phoenix/ … #myelixirstatus #elixirlang #elixir #postgresql
technology;Lessons From Using Phoenix 1.3 https://robots.thoughtbot.com/lessons-from-using-phoenix-1-3 … #elixirlang #myelixirstatus via @bigardone
technology;Looking for elixir developers in Poland https://jobs.recruitee.com/o/elixir--phoenix-backend-developer … #myelixirstatus
technology;Join #elixirlang community in 2 weeks for #ElixirLDN 17 August, last minute tickets still available. #myelixirstatus http://ow.ly/m7p330e8jXj 
technology;“National Health Service, on Elixir and Kubernetes” by @andrew_dryga #myelixirstatus #elixir #kubernetes #erlang
technology;We are open sourcing our Phoenix deployment process with Ansible playbooks for Elixir http://blog.lunarlogic.io/phoenix-app-deployment-with-ansible-playbooks-for-elixir … @elixirlang @elixirphoenix
news;Bozoma Saint John to talk about transforming Uber at Disrupt SF http://tcrn.ch/2wpe76B  by @meganrosedickey  #TCDisrupt
news;Heptio launches two new open source projects that make using Kubernetes easier http://tcrn.ch/2vm4VTG  by @fredericl
news;Disney launching a way to "see, hear and smell" the #StarWars universe this fall http://cnet.co/2vlWI1Z 
news;#AI, machine learning to impact #workplace practices in India: @Adobe https://yourstory.com/2017/08/workplace-ai-machine-learning-impact-india-adobe/?utm_source=Twitter&utm_medium=Post …
news;Thousands Show Up For Jobs at Amazon Warehouses in US Cities http://bit.ly/2u4azGi 
news;Why NASA will test its asteroid defense system this October http://gizmo.do/5YgfErH 
news;#WannaCry hackers walk away with $140,000 http://cnet.co/2vlOtTi 
news;20 bots that can help you build your #startup https://wp.me/p8wLEc-9tND  by @kharijohnson
news;Hope ads aren't making your site chug: @Facebook News Feed now favors fast-loading stories just like Google. https://venturebeat.com/2017/08/02/following-in-googles-footsteps-facebook-tweaks-its-mobile-news-feed-to-show-more-fast-loading-stories/ …
news;Boeing Dreamliner jet's self-portrait flight spans the entire US http://cnet.co/2wqk6rU 
news;@badassboz to talk about transforming Uber at Disrupt SF http://tcrn.ch/2wabNkx  #TCDisrupt
news;The true birthplace of Silicon Valley: https://www.facebook.com/RobertScoble/posts/10155572525709655 …
news;The 3 easiest ways to back up your files http://cnet.co/2wqBtsL 
news;This plane is attempting to go into the stratosphere—with no motor: http://trib.al/dn6F4QT 
travel;Hmm, will it be #China, #India or #SriLanka? Win a trip for two to an Asian destination: http://lptravel.to/best-in-asia-comp … #travel #BestinAsia
travel;The world’s longest pedestrian suspension bridge just opened in the Swiss Alps http://cntrvlr.co/tYSn4dl
travel;MT @lpkids: Ever considered the Maldives for a family trip? Read about @TravelBabbo 's experiences http://lptravel.to/ONSjDG 
travel;This is the best hotel in EVERY state http://cntrvlr.co/P3kvhT5 
travel;As temps soar, 96 fountains at the base of the Unisphere help visitors beat the heat in this long-exposure shot
travel;Girlfriends + Vegas = perfect way to start the new year! http://buff.ly/2vq7W56  #NYE
travel;Colorful UNESCO Town of Lunenburg, Nova Scotia [PHOTO] https://landlopers.com/2017/08/02/photo-lunenburg … #VisitNovaScotia   #Canada #Lunenburg
travel;7 Magnificent reasons to visit Conwy http://rviv.ly/pCv4r  #oldpost
travel;Via @LPtraveltravel: #Buffalo's new Hotel Henry opens in abandoned asylum http://lptravel.to/9YJaVJ  #travel
travel;enice asks tourists not to pause too long on bridges http://cntrvlr.co/0vXpa7m
travel;New Post: My First Date With Martin Luther in Wittenberg, Germany https://landlopers.com/2017/08/02/wittenberg … #GermanyTourism  #Wittenberg #lutherCountry
travel;Counting down to a complete travel blog redesign ... say good bye to the old design ... only 1 or 2 more days to go! Thanks to @rtwlabs :)
travel;From the pyramids to the Nile River, don't miss these stunning scenes from Egypt captured by our #YourShot community
travel;This is the best new restaurant neighborhood in L.A. http://cntrvlr.co/ABSt9Sd 
technology;Top 5 Tips for Learning: http://trhou.se/2rarfxV  by @sketchings via @treehouse_blog #tips #learning
technology;Why Every City is a "Tech City" http://trhou.se/2q8LF9H  by @EmSchw
technology;We launched Codecademy Pro today.  The best part?  The user stories from our users are inspiring.
technology;It's important to keep your data and communications #secure. Lear how in Intro to Data Security w/ @kennethlove: http://trhou.se/2qWXayd 
technology;"The most important thing is to never to stop dreaming. Tech is the future, so invest in yourself & the knowledge." http://trhou.se/2vf3bv4 
technology;"Aim for wide, not narrow." Why #IT teams are more flexible and innovative with a diverse skill set: http://plrsig.ht/2tf7AOx 
technology;Integrating React in a Chat Phoenix App - https://buff.ly/2u5Fr9h  #react #phoenix
technology;@zsims's thoughts on Codecademy Pro on @ProductHunt https://www.producthunt.com/posts/codecademy-pro-2#comment-503912 …
technology;Tonight we're happy to welcome high school and college women from #BUILTBYGIRLS to GA HQ to learn about pursuing careers in tech.
technology;When I wrote Exercises for Programmers, this is what I hoped to see. So cool.
technology;Learn how to code this summer with @Codecademy
technology;Have you tried our mentoring feature? If not, now's the time to give it a shot. Learn how to connect with an expert: http://plrsig.ht/2tf4rye 
technology;@Codecademy’s @zsims: There’s a gap in the economy between technologically literate employees & what educational institutions are teaching.
technology;Product designers, here's how to ace your next whiteboard challenge: http://ga.co/2vQWf4W  via @BlakeHudelson @prototyprIO
news;Crunch Report Virtual Reality Star Wars Experience Is Coming to Disney Parks http://tcrn.ch/2v1CGZm  by @titoyooo
news;A new set of open-source SS7 solutions makes fixes to a long-ignored cell network flaw available to all
news;Why you’ll be hooked after seeing the total solar eclipse http://cnet.co/2wqEJE9 
news;Here are your Samsung #GalaxyNote8 specs. https://venturebeat.com/2017/08/02/samsung-galaxy-note8-final-specs/ …
news;Facebook begins testing Stories on the desktop http://tcrn.ch/2wahm2x 
news;The alt-right goes panhandling http://gizmo.do/2KbVHme 
news;@FishChain casts net wide to bring #customers fresh #seafood and benefit #fishing communities https://yourstory.com/2017/08/fish-chain-startup-fresh-seafood-benefit-fishing-communities/?utm_source=Twitter&utm_medium=Post …
news;Good hackers can do bad things, too
news;Why is @Apple's Services business is booming? https://venturebeat.com/2017/08/02/heres-why-apple-says-its-services-business-is-booming/ …
news;NotPetya Ransomware Victims Preparing Lawsuit Against Ukrainian Software Firm http://bit.ly/2v1wWPh 
news;8bitdo’s new Nintendo Switch-compatible NES30 Arcade Stick now on sale http://tcrn.ch/2wa0gSx 
news;Amazon employs 45,000 robots, but they all have something missing: hands. That may soon change
news;PC Gaming Weekly: Survival evolved https://wp.me/p8wLEc-9tV9  by @jason_wilson
news;Etsy lives to fight another day as new leadership shaves costs and delivers an earnings beat
travel;5 Not To Miss Spots on a Central Newfoundland Road Trip https://landlopers.com/2016/08/14/central-newfoundland … #NLTweets #ExploreCanada #travel
travel;The Rhode Island beach destination you need to know about http://cntrvlr.co/2WsY4Ru
travel;4 surprising things you can only learn by traveling solo via @iamwellandgood
travel;"I'm a dreamer. I have to dream & reach for the stars, & if I miss a star then I grab a handful of clouds." - Mike Tyson.
travel;Fab article from @GoGoGoyanes in @NatGeo about 3 women travel guides in India with @Intrepid_Travel #IncredibleIndia #girlpower
travel;via @LiveShareTravel Deserts, Ruins and Luxury Abound: Places to Visit in Jordan: http://livesharetravel.com/27901/places-to-visit-in-jordan-road-trip/ … … #Travel #Jordan
travel;Ocean or sand dunes? Big decisions to make when staying at the @Anantara_Hotels in Bazaruto http://buff.ly/2tCqkIc  #island #tropical
travel;Get lost in a sea of stunning scenes with @LonelyPlanet's "Travel Photography" mag http://flip.it/DxhplE   #MagsWeLove #FlipTravel
travel;In a city lit up by neon shopping strips, about 200,000 people live in these tiny "coffin-like" apartments
travel;Who's ready for football season? 🏈 Check out iconic tailgating foods in every state to get you even more excited --> http://bit.ly/2wqeYUB
travel;The best new floating hotels http://cntrvlr.co/UWvAwcL
travel;A fruit sorter removes blemished melons from a market near Hyderabad, India via #YourShot #NationalWatermelonDay http://on.natgeo.com/2vmM9eM
travel;Where to take your date in Atlanta http://ift.tt/2fcJ1Mf 
travel;Via @TODAYshow: 8 of the most under-the-radar travel spots in the US http://on.today.com/2hqQx70 
technology;Stream over, I'll upload later. TL:DR I think I shaved ~25% off the Rails TechEmpower bench, could maybe shave another ~25% off
technology;NOW STREAMING: Trying to make TechEmpower's Rails benchmark even faster
technology;Looking at latency #'s https://www.techempower.com/benchmarks/previews/round15/#section=data-r15&hw=ph&test=json … here, the latest round reflects my experience w/Rails. additional ~8 ms overhead v Roda
technology;Turns out, using all the available CPU resources improves throughput. Who'da thunk.
technology;And, to no one's surprise, Rails is doing ~5-700% better on the next round of TechEmpower benchmarks
technology;Rails 5.1.3 is done! Thanks for the help with finding regressions and fixes 
technology;http://send.firefox.com  = private, encrypted, self-destructing file sharing up to 1GB
technology;New blog post in the Rust modules series!
technology;whoah, red hat is writing a filesystem thingy in #rustlang https://phoronix.com/scan.php?page=news_item&px=Stratis-Red-Hat-Project …
technology;Rust RFC 2094: Non-lexical lifetimes https://github.com/rust-lang/rfcs/pull/2094 
technology;Elixir helped me realize I’m not #TooDumbForFP #kcdc2017 #MyElixirStatus
technology;Prompt Mix env on IEX (with colors) https://gist.github.com/fertapric/15e88de17d12558b65be7966fbdf31c0 … #elixir #ElixirLang #iex #myelixirstatus
technology;Unlearning old habits might easily be the toughest and the funniest part of switching from #Ruby to #ElixirLang & #otp. #myelixirstatus
technology;Reducing Elixir Backend Time From 120ms to 20ms With Parallelization http://buff.ly/2wnEsC6  #elixirlang #myelixirstatus
news;A little more Minecraft is coming for you #NintendoSwitch lovers: https://venturebeat.com/2017/08/02/nintendo-switch-gets-minecraft-story-modes-first-season-on-august-22/ …
news;YC-backed Muzmatch definitely doesn’t want to be Tinder for Muslims http://tcrn.ch/2v0mGHm 
news;The WannaCry ransomware attackers are cashing out their bitcoin at a dangerous time
news;Need a second opinion? OpinionX brings you #doctors on a #digital platform. #DigitalHealth https://yourstory.com/2017/08/opinionx-doctors-second-opinion/?utm_source=Twitter&utm_medium=Post …
news;Intel's Upcoming Coffee Lake CPUs Won't Work With Today's Motherboards http://bit.ly/2v1QRhi 
news;'Alexa, play music for getting pumped' http://cnet.co/2wqr4x0 
news;Stephen King’s Tower, Steven Soderbergh’s return, and 27 other movies coming in August http://trib.al/MAM2Zrp 
news;Uber Freight expands to multiple new markets and adds new features http://tcrn.ch/2uZSLii 
news;20 things you should never, ever Google http://cnet.co/2vxLWGe 
news;Surprise: Brands post more stories on Instagram than Snapchat http://tnw.me/8QdVzz9 
news;Everyone agrees that secure elections matter securing them is another matter entirely
news;Uber Knowingly Leased Unsafe Cars To Drivers, Says Report http://bit.ly/2vuIlrJ 
news;Marketers are worried that automation will claim their jobs says @kununu_us.  https://venturebeat.com/2017/08/02/kununu-marketers-are-worried-that-automation-will-claim-their-jobs/ …
news;Need a new password? Here's 306 million to avoid http://cnet.co/2v3IP5O 
travel;Chill out at these cool museums. ❄️
travel;Still 2 days left to enter this week’s IG photo contest sponsored by @PayPal! More info here: http://ow.ly/XYtd30e5mpB 
travel;REALLY impressed by how well represented Pride is here in  @VisitNovaScotia - I've seen rainbow flags everywhere  :) #visitnovascotia
travel;8 ways to easily avoid the crowds in Alaska http://cntrvlr.co/ocHeE9E 
travel;Exodus Travels Land of the Tiger tour of India http://breathedreamgo.com/2017/02/exodus-travels-land-of-the-tiger-tour-of-india/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … #lp #NGTradar #TTOT #solotravel
travel;This is the best champagne served on flights http://cntrvlr.co/R2n3vUd 
travel;New Post: My First Date With Martin Luther in Wittenberg, Germany https://landlopers.com/2017/08/02/wittenberg … #GermanyTourism #Germany   #lutherCountry
travel;A selection of photographs to inspire the nature photographer in you
travel;What NOT to Pack in Your Carry-On Bag https://travel-made-simple.com/what-not-to-pack-in-your-carry-on-bag/ … #packingtips #traveltips
travel;A perfect day on O'ahu’s North Shore: http://lptravel.to/jSfqnG  #travel #Hawaii
travel;Meet our new app: Trips. Upload + share the best moments from your latest adventures: http://lptravel.to/TripsApp  #lptrips w/ @unsplash
travel;Andrew Adams: Indian wedding magic https://breathedreamgo.com/andrew-adams/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … #lp #NGTradar #TTOT #solotravel
travel;Exploring West #Australia’s craft #beer scene http://lptravel.to/dyqgYO  by @travelwriterNZ #travel
travel;New Post: Learning to Appreciate the Bauhaus in Dessau, Germany https://landlopers.com/2017/08/08/bauhaus … #travel #Lp #GermanyTourism #Design
technology;Ruby 2.4 Avoids Exception for Integer#dup
technology;What is the primary purpose of code reviews in a closed-source, business-app context?
technology;Name a C codebase of 1000 lines or less that would be a good example for a beginner to read and study. #lazyweb
technology;Yeah, don't say the name eh 🤣 security through obscurity!
technology;Reminder to everyone on Rails 4.2: you are now running an version of Rails which now only receives severe security patches.
technology;Is there any place with writeups onhow components of @servo get integrated into Firefox? I think it's very interesting, engineering-wise.
technology;Cleaning Up Path Definitions with __dir__: https://bogdanvlviv.github.io/posts/ruby/with-__dir__-we-can-restore-order-in-the-universe.html … (It's been available since Ruby 2.0.)
technology;Would it be possible to pipe a download of a SQL backup straight into psql?
technology;hy Hanami Will Never Unseat Rails: http://boffinism.com/why-hanami-will-never-unseat-rails/ …
technology;How learning Elixr made me better Ruby developer: http://www.rubyflow.com/p/8jpo2g-how-learning-elixr-made-me-better-ruby-developer …
technology;I still printf and try again like the day my first code compiled
technology;I really like Github's Pulse view, find myself using it all the time.
technology;also worth a repost: @birgitta410 's delve into the frustrating history of the image of programmers
technology;Unsupervised Learning Using K-means Clustering in Ruby
news;Glint is a stealthy London fintech startup that promises to turn gold into a 'new global currency' http://tcrn.ch/2vlU9Mn  by @sohear
news;This site lists all the countries you can travel to without a visa http://tnw.me/ApQRjVP
news;Nextdoor turns to real estate listings for monetization
news;Listen up @Facebook, @HTCVive and @PlayStation: VR can be a mainstream tech — but it’s not ready yet. https://venturebeat.com/2017/08/08/vr-can-be-a-mainstream-tech-but-its-not-ready-yet/ …
news;#Mumbai-based #startup @TailoreMade is bringing the #designer to your doorstep. #startups #designerwear #fashion https://yourstory.com/2017/08/tailoremade-statup-app-tailoring-service/?utm_source=TW&utm_medium=Post …
news;This small but rugged Chromebook won't hurt your wallet http://cnet.co/2wKsClE 
news;#GameofThrones hackers allegedly tried tricking HBO with altered document http://cnet.co/2wKryy8 
news;500 Startups' Australia accelerator program is axed by its partner before it even launched http://tcrn.ch/2fvkbrc  by @jonrussell
news;The Trump administration has urged the USDA to use the term "weather extremes" instead
news;AWS just proved why standards drive technology platforms
news;Maven to expand on-demand short-term Gig rentals to 6 more U․S․ cities http://tcrn.ch/2us10kE  by @etherington
news;Bollywood production houses ordered the Internet Archive to be blocked across India http://tnw.me/dM4nX2e 
news;Facebook launches original video content in redesigned Watch tab
news;How the internet is shaping our collective memory - for better or for worse http://tnw.me/xKORy2W 
travel;Take a peek behind the 'zines of September's @LPTraveller mag http://lptravel.to/iZ1hs1   #travel
travel;RT @atlasandboots: Sri Lanka: From Coast to Countryside – our latest story on @lonelyplanet's Trips app! http://trips.lonelyplanet.com/s/tHG2rQ  #lptrips
travel;Secret marvels: eyewitnesses of the weird and wonderful http://lptravel.to/YEczfw  #travel
travel;10 destinations that prove water makes you happy http://cntrvlr.co/prdGhjz 
travel;You don't have to just rely on your piggy bank to save your money for traveling...http://buff.ly/2uleKhL 
travel;MT @lptravelnews: This new site is like Airbnb for lovers of good design & architecture http://lptravel.to/lQAnFO 
travel;We just launched our Women Who Travel Facebook group. Join to discuss your passion for travel 👉 http://cntrvlr.co/7QyfowV 
travel;BUENA: The Only App You Need to Plan Your Weekend https://www.travel-break.net/travel-posts/best-travel-app-buena … via @StephBeTravel
travel;The best vacation spots in the world for couples http://cntrvlr.co/J3fOt8e 
travel;Sunset vibes from Aruba 🌞 #ArubaIDo #Aruba #onehappyisland @aruba
travel;via @LPtravelnews: WOW! #Reykjavik is going cycle-friendly with a bike hire scheme http://lptravel.to/Oi4mzU 
travel;Prague First Timers Guide - Great Things to Do and What Not to Miss Passing Thru http://sumo.ly/DW7A  via @betsywuebker
travel;This place is straight out of a story book 😍 Read more from my stay: http://buff.ly/2v9EIYD  @TongabeziZambia
travel;From safaris to stargazing, take in these gorgeous photos that mark this wildlife oasis.
technology;Lint Your Ruby Code with Overcommit and Static Analysis Tools:
technology;Orchparty: A DSL for Configuring Orchestration - https://github.com/jannishuebl/orchparty … (For generating docker-compose.yml files.)
technology;Hey, @ThatConference folks connect with me on @cardigan over the next couple days. #ThatConference #networking #makingfriends
technology;some days ago I learned about CTRL-A in Vim (incr number under cursor), I am surprised to find use cases here and there since then
technology;You don't even have to be on the number. It will increment the next number in the line. You can also do <C-x> to decrement.
technology;Listening to @bphogan give a great keynote this morning at @ThatConference
technology;A Few Tips to Improve the Speed of Your Test Suite
technology;Eventide: A Microservices and Event Sourcing Toolkit for Ruby - https://eventide-project.org/ 
technology;Building Crazy Queries with ActiveRecord and Arel
technology;A Look At How Ruby Interprets Your Code
technology;Testing for my KSP stream later and everything looks good! Launching rockets into space w/Ruby @ ~5PM MST.
technology;Is WEBrick Webscale?
technology;ICYMI Wed., I had a lot of fun with this post. Module refinements, profiling Enumerator, RSpec shared examples...
technology;The 37Signals people just seem so... *reasonable* about management.
news;Tesla’s Gigafactory keeps supercharging Reno: https://venturebeat.com/2017/08/08/teslas-gigafactory-keeps-supercharging-reno/ …
news;The Mondo+ revisits the Squeezebox but needs some help with its sound http://cnet.co/2wKmrhv 
news;These photos taken with a budget phone are nice for the price http://cnet.co/2vRoNih 
news;Declining LinkedIn recruiters' InMail blocks them from DM'ing you forever http://tnw.me/ARNLyy6 
news;Tesla said to be working on self-driving tech for electric semi truck http://tcrn.ch/2hKYxjj 
news;Sorry Snapchat, it’s time to say goodbye http://tnw.me/01Y6fpZ 
news;Love the storybot. Great going @YourStoryCo @SharmaShradha
